TS,m,sem,h,N,X,Tmax,Tmin,IntTem,Tmed,Vmax,Vmin,Intvel,Vmed,oil,Presion,Peso,Retraso,tempsuelo
41910.8333333333,9,1,20,26253,17279,14.33,11.63,0.117,13.17,7.01,6.99,0.002,7,6.7,20.7,1019,0.6,57
41910.875,9,1,21,26254,17280,15.65,14.22,0.05,14.91,6.98,6.96,0.002,6.97,4.4,19.4,1019,1.2,66
41910.9166666667,9,1,22,26255,17281,14.87,11.83,0.123,13.24,7,6.96,0.003,6.98,2,18,1019,1.7,75
41910.9583333333,9,1,23,26256,17282,12.81,8.69,0.195,10.72,7.03,6.99,0.003,7.02,3.7,17.3,1019.7,1.9,77.7
41911,9,2,0,26257,17283,9.18,6.38,0.195,7.93,7.06,7.03,0.002,7.04,5.4,16.6,1020.4,2.1,80.4
41911.0416666667,9,2,1,26258,17284,7,5.54,0.149,6.51,7.06,7.06,0,7.06,7,16,1021,2.2,83
41911.0833333333,9,2,2,26259,17285,14.93,7.51,0.365,11.84,7.06,7.03,0.003,7.04,6.3,14.7,1021,1.6,85.3
41911.125,9,2,3,26260,17286,14.18,5.65,0.508,9.4,7.04,6.99,0.005,7.01,5.6,13.4,1021,1,87.6
41911.1666666667,9,2,4,26261,17287,15.18,7.38,0.347,11.29,7.01,6.92,0.008,6.95,5,12,1021,0.3,90
41911.2083333333,9,2,5,26262,17288,17.87,9.4,0.316,13.74,6.97,6.89,0.006,6.94,4.7,11.3,1021,0.2,90.7
41911.25,9,2,6,26263,17289,8.99,6.01,0.228,7.32,7.01,6.98,0.002,6.99,4.4,10.6,1021,0.1,91.4
41911.2916666667,9,2,7,26264,17290,16.97,7.73,0.39,12.67,7.01,6.94,0.006,6.98,4,10,1021,0,92
41911.3333333333,9,2,8,26265,17291,21.35,15.62,0.174,18.9,6.94,6.89,0.004,6.91,3.7,9.7,1021.3,0,92.3
41911.375,9,2,9,26266,17292,22.78,20.31,0.064,21.42,6.9,6.88,0.002,6.89,3.4,9.4,1021.6,0,92.6
41911.4166666667,9,2,10,26267,17293,22.19,20.46,0.048,21.18,6.88,6.87,0.001,6.88,3,9,1022,0,93
41911.4583333333,9,2,11,26268,17294,21.63,19.05,0.088,19.88,6.88,6.87,0.001,6.88,2.7,12.3,1022.3,0,84
41911.5,9,2,12,26269,17295,18.81,16.03,0.118,16.81,6.92,6.89,0.003,6.91,2.4,15.6,1022.6,0,75
41911.5416666667,9,2,13,26270,17296,16.22,14.53,0.065,15.54,6.92,6.9,0.002,6.92,2,19,1023,0,66
41911.5833333333,9,2,14,26271,17297,17.31,14.63,0.116,15.51,6.92,6.88,0.003,6.9,2.3,20.7,1022.7,0.1,59.3
41911.625,9,2,15,26272,17298,19.33,17.15,0.062,18.28,6.87,6.85,0.002,6.86,2.6,22.4,1022.4,0.2,52.6
41911.6666666667,9,2,16,26273,17299,19.71,14.64,0.2,16.43,6.91,6.84,0.005,6.88,3,24,1022,0.2,46
41911.7083333333,9,2,17,26274,17300,13.88,11.88,0.091,13.07,6.93,6.91,0.001,6.92,3.7,24,1021.7,0.2,45
41911.75,9,2,18,26275,17301,13.02,11.57,0.059,12.29,6.93,6.93,0.001,6.93,4.4,24,1021.4,0.2,44
41911.7916666667,9,2,19,26276,17302,11.66,10.9,0.036,11.25,6.94,6.93,0,6.93,5,24,1021,0.2,43
41911.8333333333,9,2,20,26277,17303,12.99,10.77,0.133,12.42,6.94,6.91,0.002,6.92,6.7,23.3,1021.3,0.3,52.3
41911.875,9,2,21,26278,17304,15.5,12.1,0.124,13.81,6.91,6.88,0.002,6.89,8.4,22.6,1021.6,0.4,61.6
41911.9166666667,9,2,22,26279,17305,15.1,11.91,0.134,13.75,6.92,6.89,0.002,6.9,10,22,1022,0.5,71
41911.9583333333,9,2,23,26280,17306,11.56,9.14,0.129,10.25,6.95,6.93,0.002,6.94,10,20.7,1022.3,0.4,78
41912,9,3,0,26281,17307,10.69,5.66,0.388,7.7,6.98,6.94,0.003,6.96,10,19.4,1022.6,0.3,85
41912.0416666667,9,3,1,26282,17308,6.53,3.61,0.405,4.64,7,6.98,0.002,6.99,10,18,1023,0.1,92
41912.0833333333,9,3,2,26283,17309,9.55,3.86,0.501,7.74,7.02,7,0.001,7.01,9.7,16,1023.3,0.1,92.7
41912.125,9,3,3,26284,17310,10.26,2.47,0.715,5.98,7.04,7.02,0.002,7.03,9.4,14,1023.6,0.1,93.4
41912.1666666667,9,3,4,26285,17311,10.22,4.62,0.487,6.88,7.05,7.03,0.002,7.04,9,12,1024,0,94
41912.2083333333,9,3,5,26286,17312,13.68,7.99,0.267,10.9,7.05,7.04,0.001,7.05,8.7,11.7,1024,0,94.7
41912.25,9,3,6,26287,17313,7.79,3.56,0.521,5.12,7.06,7.06,0,7.06,8.4,11.4,1024,0,95.4
41912.2916666667,9,3,7,26288,17314,17.31,9.31,0.317,13.15,7.05,6.97,0.006,7.01,8,11,1024,0,96
41912.3333333333,9,3,8,26289,17315,22.07,16.82,0.151,19.81,6.97,6.92,0.004,6.94,8,11,1024.3,0,96.3
41912.375,9,3,9,26290,17316,20.9,19.16,0.059,20.36,6.95,6.92,0.002,6.93,8,11,1024.6,0,96.6
41912.4166666667,9,3,10,26291,17317,22.53,18.79,0.114,20.22,6.93,6.92,0.001,6.92,8,11,1025,0,97
41912.4583333333,9,3,11,26292,17318,19.93,16.97,0.087,18.58,6.93,6.92,0.001,6.93,8,12.7,1025,0,90.7
41912.5,9,3,12,26293,17319,17.2,14.61,0.086,15.84,6.94,6.93,0.001,6.94,8,14.4,1025,0,84.4
41912.5416666667,9,3,13,26294,17320,15.94,12.05,0.147,14.11,6.95,6.94,0.001,6.94,8,16,1025,0,78
41912.5833333333,9,3,14,26295,17321,17.51,13.61,0.13,15.65,6.95,6.9,0.004,6.92,8.3,18,1025,0,70.3
41912.625,9,3,15,26296,17322,20.41,16.63,0.121,18.92,6.89,6.86,0.003,6.87,8.6,20,1025,0,62.6
41912.6666666667,9,3,16,26297,17323,21.48,16.14,0.167,18.42,6.91,6.87,0.003,6.89,9,22,1025,0,55
41912.7083333333,9,3,17,26298,17324,14.23,12.44,0.071,13.39,6.93,6.92,0.002,6.93,10,22,1024.7,0,53.7
41912.75,9,3,18,26299,17325,13.16,11.79,0.069,12.66,6.95,6.94,0.001,6.94,11,22,1024.4,0,52.4
41912.7916666667,9,3,19,26300,17326,14.02,11.02,0.145,12.25,6.96,6.95,0.001,6.95,12,22,1024,0.1,51
41912.8333333333,9,3,20,26301,17327,19.24,11.03,0.276,15.24,6.95,6.9,0.004,6.92,12,21,1024,0.1,59.3
41912.875,9,3,21,26302,17328,16.27,12.17,0.158,14.45,6.91,6.87,0.003,6.89,12,20,1024,0.1,67.6
41912.9166666667,9,3,22,26303,17329,15.04,11.34,0.155,13.43,6.93,6.89,0.002,6.91,12,19,1024,0,76
41912.9583333333,9,3,23,26304,17330,13.15,9.47,0.164,11.3,6.96,6.92,0.003,6.94,11,17.7,1024.7,0,81.7
41913,10,4,0,26305,17331,10.64,6.58,0.293,8.23,6.98,6.95,0.002,6.97,10,16.4,1025.4,0,87.4
41913.0416666667,10,4,1,26306,17332,7.82,6.03,0.144,6.84,6.99,6.97,0.001,6.98,9,15,1026,0,93
41913.0833333333,10,4,2,26307,17333,13.02,7.2,0.297,10.23,6.98,6.97,0.001,6.97,8.3,13.7,1026,0,93.7
41913.125,10,4,3,26308,17334,14.23,7.71,0.32,11.35,6.97,6.95,0.002,6.96,7.6,12.4,1026,0,94.4
41913.1666666667,10,4,4,26309,17335,13.14,10.29,0.14,11.53,6.97,6.91,0.006,6.93,7,11,1026,0,95
41913.2083333333,10,4,5,26310,17336,17.51,6.12,0.511,12.51,6.93,6.87,0.005,6.91,7,10.7,1026,0,95.3
41913.25,10,4,6,26311,17337,9.3,5.17,0.294,7.33,6.95,6.95,0.001,6.95,7,10.4,1026,0,95.6
41913.2916666667,10,4,7,26312,17338,17.61,9.1,0.353,13.02,6.95,6.87,0.006,6.91,7,10,1026,0,96
41913.3333333333,10,4,8,26313,17339,21.78,16.52,0.141,19.09,6.86,6.8,0.006,6.83,7,10,1026,0,96
41913.375,10,4,9,26314,17340,21.49,19.91,0.038,20.7,6.82,6.8,0.002,6.81,7,10,1026,0,96
41913.4166666667,10,4,10,26315,17341,20.84,18.07,0.091,19.87,6.81,6.8,0.001,6.8,7,10,1026,0,96
41913.4583333333,10,4,11,26316,17342,18.66,17.05,0.054,18.01,6.83,6.8,0.002,6.82,7,12,1026.3,0,88.7
41913.5,10,4,12,26317,17343,16.98,13.53,0.122,15.41,6.83,6.83,0.001,6.83,7,14,1026.6,0,81.4
41913.5416666667,10,4,13,26318,17344,15.27,14.56,0.027,14.86,6.84,6.82,0.001,6.83,7,16,1027,0,74
41913.5833333333,10,4,14,26319,17345,17.13,14.89,0.079,16.17,6.83,6.79,0.003,6.81,6.7,18.3,1026.3,0,64.7
41913.625,10,4,15,26320,17346,20.32,18.39,0.056,19.25,6.78,6.76,0.002,6.77,6.4,20.6,1025.6,0,55.4
41913.6666666667,10,4,16,26321,17347,18.41,15.5,0.092,16.87,6.81,6.77,0.003,6.79,6,23,1025,0,46
41913.7083333333,10,4,17,26322,17348,14.82,12.02,0.119,13.64,6.83,6.82,0.001,6.82,7.3,23.3,1024.7,0,44.7
41913.75,10,4,18,26323,17349,14.25,12.14,0.106,12.88,6.84,6.83,0.001,6.84,8.6,23.6,1024.4,0,43.4
41913.7916666667,10,4,19,26324,17350,12.21,11.04,0.055,11.69,6.85,6.83,0.001,6.84,10,24,1024,0,42
41913.8333333333,10,4,20,26325,17351,15.22,11.43,0.161,13.63,6.83,6.8,0.002,6.82,10.7,23.3,1024,0,51
41913.875,10,4,21,26326,17352,15.98,12.33,0.132,14.12,6.82,6.79,0.002,6.8,11.4,22.6,1024,0,60
41913.9166666667,10,4,22,26327,17353,14.23,12.05,0.098,13.35,6.82,6.8,0.002,6.81,12,22,1024,0,69
41913.9583333333,10,4,23,26328,17354,12.77,10.06,0.133,11.27,6.85,6.82,0.002,6.84,11.3,21,1024.7,0,76.3
41914,10,5,0,26329,17355,9.25,5.52,0.301,7.89,6.89,6.86,0.002,6.87,10.6,20,1025.4,0,83.6
41914.0416666667,10,5,1,26330,17356,5.64,3.7,0.219,4.74,6.91,6.89,0.002,6.9,10,19,1026,0,91
41914.0833333333,10,5,2,26331,17357,3.8,2.89,0.168,3.25,6.93,6.91,0.001,6.92,9.7,16.7,1026,0,92.3
41914.125,10,5,3,26332,17358,3.31,2.75,0.11,2.98,6.94,6.93,0.001,6.93,9.4,14.4,1026,0,93.6
41914.1666666667,10,5,4,26333,17359,6.48,2.76,0.428,4.54,6.95,6.93,0.001,6.94,9,12,1026,0,95
41914.2083333333,10,5,5,26334,17360,8.88,5.8,0.255,7.08,6.96,6.95,0.001,6.95,8.7,12,1026,0,95.7
41914.25,10,5,6,26335,17361,6.66,3.59,0.412,4.71,6.97,6.96,0.001,6.97,8.4,12,1026,0,96.4
41914.2916666667,10,5,7,26336,17362,15.95,8.5,0.315,12.42,6.95,6.88,0.006,6.91,8,12,1026,0,97
41914.3333333333,10,5,8,26337,17363,21.55,15.39,0.178,18.74,6.87,6.82,0.005,6.84,8,11.7,1026,0,97
41914.375,10,5,9,26338,17364,22.58,19.45,0.081,20.88,6.83,6.81,0.002,6.82,8,11.4,1026,0,97
41914.4166666667,10,5,10,26339,17365,21.5,18.92,0.081,20.59,6.82,6.8,0.001,6.81,8,11,1026,0,97
41914.4583333333,10,5,11,26340,17366,20.13,16.89,0.102,18.27,6.83,6.82,0.001,6.83,7.7,12.7,1025.7,0,90
41914.5,10,5,12,26341,17367,17.15,13.63,0.126,15.6,6.85,6.84,0.001,6.84,7.4,14.4,1025.4,0,83
41914.5416666667,10,5,13,26342,17368,16.48,13.49,0.105,14.91,6.85,6.84,0.001,6.85,7,16,1025,0,76
41914.5833333333,10,5,14,26343,17369,19.38,16.37,0.086,17.9,6.84,6.8,0.003,6.82,6.3,18.3,1024.7,0,66.3
41914.625,10,5,15,26344,17370,18.57,16.98,0.058,18.03,6.79,6.77,0.003,6.78,5.6,20.6,1024.4,0,56.6
41914.6666666667,10,5,16,26345,17371,19.38,14.52,0.15,16.85,6.82,6.79,0.003,6.81,5,23,1024,0,47
41914.7083333333,10,5,17,26346,17372,14.68,12.92,0.073,13.68,6.84,6.82,0.001,6.83,5,23.7,1023.3,0,44.7
41914.75,10,5,18,26347,17373,13.14,11.38,0.087,12.47,6.84,6.83,0.001,6.84,5,24.4,1022.6,0,42.4
41914.7916666667,10,5,19,26348,17374,12.88,11.94,0.039,12.4,6.86,6.85,0.001,6.85,5,25,1022,0,40
41914.8333333333,10,5,20,26349,17375,14.95,12.43,0.095,13.65,6.85,6.82,0.002,6.83,6.7,23.7,1022,0,47.3
41914.875,10,5,21,26350,17376,16.25,13.05,0.11,14.64,6.82,6.8,0.002,6.81,8.4,22.4,1022,0,54.6
41914.9166666667,10,5,22,26351,17377,15.61,12.29,0.136,14.22,6.83,6.8,0.002,6.82,10,21,1022,0,62
41914.9583333333,10,5,23,26352,17378,11.97,9.63,0.109,10.79,6.87,6.84,0.002,6.85,9.7,19.7,1022.7,0,69
41915,10,6,0,26353,17379,10.69,6.54,0.246,8.68,6.89,6.86,0.002,6.88,9.4,18.4,1023.4,0,76
41915.0416666667,10,6,1,26354,17380,7.52,6.36,0.121,7.23,6.91,6.89,0.001,6.9,9,17,1024,0,83
41915.0833333333,10,6,2,26355,17381,8.43,3.97,0.388,6.49,6.92,6.91,0.001,6.91,8,15.3,1024,0,84.7
41915.125,10,6,3,26356,17382,9.19,6.31,0.201,7.9,6.92,6.91,0.001,6.91,7,13.6,1024,0,86.4
41915.1666666667,10,6,4,26357,17383,12.53,7.68,0.28,9.79,6.92,6.87,0.004,6.89,6,12,1024,0,88
41915.2083333333,10,6,5,26358,17384,10.7,5.04,0.365,7.94,6.92,6.88,0.004,6.9,5.7,11.7,1023.3,0,89
41915.25,10,6,6,26359,17385,9.4,5.74,0.249,7.53,6.94,6.93,0,6.94,5.4,11.4,1022.6,0,90
41915.2916666667,10,6,7,26360,17386,16.06,8.41,0.317,12.2,6.92,6.86,0.005,6.89,5,11,1022,0,91
41915.3333333333,10,6,8,26361,17387,22.23,16.14,0.185,18.77,6.85,6.77,0.007,6.8,4.7,10.3,1022.3,0,91.3
41915.375,10,6,9,26362,17388,21.48,18.93,0.067,20.29,6.78,6.73,0.004,6.75,4.4,9.6,1022.6,0,91.6
41915.4166666667,10,6,10,26363,17389,21.49,19.47,0.059,20.7,6.77,6.75,0.001,6.76,4,9,1023,0,92
41915.4583333333,10,6,11,26364,17390,20.54,17.39,0.086,18.91,6.76,6.73,0.002,6.75,4,12,1023,0,82.7
41915.5,10,6,12,26365,17391,16.98,14.46,0.09,15.9,6.77,6.75,0.002,6.76,4,15,1023,0,73.4
41915.5416666667,10,6,13,26366,17392,13.93,12.9,0.044,13.5,6.8,6.77,0.002,6.79,4,18,1023,0,64
41915.5833333333,10,6,14,26367,17393,16.99,15.02,0.087,15.63,6.8,6.78,0.002,6.79,3,20,1022.3,0,56.3
41915.625,10,6,15,26368,17394,19.91,17.74,0.065,18.69,6.77,6.73,0.004,6.75,2,22,1021.6,0,48.6
41915.6666666667,10,6,16,26369,17395,18.9,15.18,0.115,16.95,6.77,6.74,0.002,6.76,1,24,1021,0,41
41915.7083333333,10,6,17,26370,17396,16,12.89,0.122,14.26,6.78,6.76,0.002,6.77,2,24.3,1020.3,0,40.7
41915.75,10,6,18,26371,17397,13.68,12.86,0.032,13.28,6.81,6.79,0.001,6.8,3,24.6,1019.6,0,40.4
41915.7916666667,10,6,19,26372,17398,13.67,11.98,0.075,12.72,6.81,6.8,0.001,6.81,4,25,1019,0,40
41915.8333333333,10,6,20,26373,17399,12.89,11.63,0.068,12.48,6.83,6.82,0.001,6.82,7,24,1018.7,0.3,53
41915.875,10,6,21,26374,17400,14.01,11.22,0.116,12.56,6.83,6.81,0.001,6.82,10,23,1018.4,0.6,66
41915.9166666667,10,6,22,26375,17401,12.62,11.1,0.065,11.87,6.84,6.82,0.002,6.82,13,22,1018,0.8,79
41915.9583333333,10,6,23,26376,17402,10.98,9.92,0.062,10.34,6.85,6.84,0.001,6.84,10.3,21.3,1018.7,0.5,79
41916,10,7,0,26377,17403,10.14,7.88,0.169,8.67,6.88,6.86,0.002,6.87,7.6,20.6,1019.4,0.2,79
41916.0416666667,10,7,1,26378,17404,7.83,4.74,0.35,5.8,6.92,6.89,0.002,6.9,5,20,1020,0,79
41916.0833333333,10,7,2,26379,17405,5.42,3.57,0.222,4.44,6.94,6.92,0.002,6.93,4.7,17.3,1019.3,0,80
41916.125,10,7,3,26380,17406,3.77,3.27,0.074,3.51,6.96,6.94,0.001,6.95,4.4,14.6,1018.6,0,81
41916.1666666667,10,7,4,26381,17407,3.56,3.01,0.11,3.21,6.98,6.96,0.001,6.97,4,12,1018,0,82
41916.2083333333,10,7,5,26382,17408,3.16,2.94,0.038,3.05,7,6.98,0.001,6.99,5,12,1018,0,79
41916.25,10,7,6,26383,17409,4.19,3.32,0.161,3.61,7,7,0,7,6,12,1018,0,76
41916.2916666667,10,7,7,26384,17410,7.39,4.66,0.26,5.86,7,6.99,0.001,7,7,12,1018,0,73
41916.3333333333,10,7,8,26385,17411,15.9,8.04,0.332,11.94,6.99,6.94,0.004,6.96,5,11,1018.7,0,78.3
41916.375,10,7,9,26386,17412,23.39,18.9,0.118,20.91,6.92,6.85,0.006,6.89,3,10,1019.4,0,83.6
41916.4166666667,10,7,10,26387,17413,25.29,22.74,0.064,23.78,6.83,6.81,0.002,6.82,1,9,1020,0,89
41916.4583333333,10,7,11,26388,17414,23.62,21.59,0.047,22.65,6.84,6.81,0.003,6.82,2.3,12,1020.3,0,79
41916.5,10,7,12,26389,17415,19.21,15.79,0.119,17.93,6.88,6.84,0.004,6.85,3.6,15,1020.6,0,69
41916.5416666667,10,7,13,26390,17416,15.29,13.59,0.062,14.48,6.91,6.89,0.002,6.9,5,18,1021,0,59
41916.5833333333,10,7,14,26391,17417,15.82,14.7,0.045,15.14,6.91,6.9,0.001,6.9,5.3,20,1021,0,54
41916.625,10,7,15,26392,17418,15.71,14.75,0.034,15.19,6.9,6.88,0.002,6.89,5.6,22,1021,0,49
41916.6666666667,10,7,16,26393,17419,15.03,12.52,0.114,13.49,6.91,6.88,0.003,6.9,6,24,1021,0,44
41916.7083333333,10,7,17,26394,17420,13.82,11.53,0.096,12.76,6.93,6.91,0.001,6.92,5.7,24,1019.3,0,42
41916.75,10,7,18,26395,17421,13.33,11.33,0.085,12.28,6.93,6.92,0.001,6.93,5.4,24,1017.6,0,40
41916.7916666667,10,7,19,26396,17422,12.75,10.13,0.136,11.22,6.95,6.93,0.001,6.94,5,24,1016,0,38
41916.8333333333,10,7,20,26397,17423,12.22,10.47,0.088,11.48,6.95,6.94,0.001,6.95,8,23.3,1016.7,0.1,50.7
41916.875,10,7,21,26398,17424,12.51,11.14,0.062,11.78,6.95,6.94,0.001,6.94,11,22.6,1017.4,0.2,63.4
41916.9166666667,10,7,22,26399,17425,12.77,10.57,0.095,11.66,6.97,6.94,0.002,6.95,14,22,1018,0.4,76
41916.9583333333,10,7,23,26400,17426,11.09,9.61,0.085,10.22,6.98,6.97,0.001,6.98,13.3,21.3,1018.3,0.3,80.3
41917,10,1,0,26401,17427,10.41,8.28,0.114,9.34,7.01,6.99,0.001,7,12.6,20.6,1018.6,0.2,84.6
41917.0416666667,10,1,1,26402,17428,7.66,5.37,0.242,6.17,7.03,7.01,0.001,7.02,12,20,1019,0,89
41917.0833333333,10,1,2,26403,17429,5.76,4.46,0.182,4.88,7.04,7.03,0.001,7.04,12.3,17.3,1019.7,0.2,90.3
41917.125,10,1,3,26404,17430,4.36,3.84,0.067,4.08,7.05,7.04,0.001,7.05,12.6,14.6,1020.4,0.4,91.6
41917.1666666667,10,1,4,26405,17431,3.99,3.33,0.113,3.58,7.07,7.06,0.001,7.06,13,12,1021,0.5,93
41917.2083333333,10,1,5,26406,17432,4,3.37,0.131,3.54,7.08,7.07,0.001,7.07,13,11.7,1020.7,0.4,93
41917.25,10,1,6,26407,17433,4.06,3.66,0.054,3.85,7.08,7.08,0,7.08,13,11.4,1020.4,0.3,93
41917.2916666667,10,1,7,26408,17434,5.63,3.78,0.216,4.82,7.08,7.08,0,7.08,13,11,1020,0.1,93
41917.3333333333,10,1,8,26409,17435,11.37,5.94,0.324,8.59,7.08,7.05,0.002,7.06,12,10.7,1020,0.1,93.7
41917.375,10,1,9,26410,17436,18.9,12.48,0.23,16.21,7.04,6.97,0.005,7.01,11,10.4,1020,0.1,94.4
41917.4166666667,10,1,10,26411,17437,23.42,21.03,0.071,21.87,6.96,6.9,0.005,6.93,10,10,1020,0,95
41917.4583333333,10,1,11,26412,17438,23.24,19.55,0.112,22,6.9,6.89,0.001,6.89,10.3,11,1020,0,89
41917.5,10,1,12,26413,17439,20.63,16.85,0.104,18.69,6.92,6.9,0.002,6.91,10.6,12,1020,0,83
41917.5416666667,10,1,13,26414,17440,16.58,13.86,0.121,14.8,6.95,6.92,0.002,6.94,11,13,1020,0,77
41917.5833333333,10,1,14,26415,17441,14.05,12.94,0.048,13.59,6.95,6.94,0.001,6.95,10.3,14.7,1019.3,0,71
41917.625,10,1,15,26416,17442,15.02,13.89,0.054,14.25,6.95,6.94,0.001,6.94,9.6,16.4,1018.6,0,65
41917.6666666667,10,1,16,26417,17443,15.36,12.33,0.14,13.47,6.95,6.93,0.002,6.95,9,18,1018,0,59
41917.7083333333,10,1,17,26418,17444,11.95,11.1,0.047,11.65,6.97,6.96,0.001,6.97,7.7,18.3,1017,0,56.7
41917.75,10,1,18,26419,17445,13.2,11.42,0.097,12.03,6.97,6.96,0,6.96,6.4,18.6,1016,0,54.4
41917.7916666667,10,1,19,26420,17446,12.86,10.29,0.127,11.41,6.97,6.96,0.001,6.97,5,19,1015,0,52
41917.8333333333,10,1,20,26421,17447,14.59,11.3,0.142,13.17,6.96,6.93,0.002,6.95,5.7,18.3,1015,0,58.7
41917.875,10,1,21,26422,17448,15.06,13.73,0.066,14.13,6.93,6.92,0.001,6.92,6.4,17.6,1015,0,65.4
41917.9166666667,10,1,22,26423,17449,16.24,12.05,0.172,13.86,6.95,6.91,0.003,6.93,7,17,1015,0,72
41917.9583333333,10,1,23,26424,17450,12.05,9.8,0.13,10.66,6.97,6.95,0.001,6.96,6.3,15.7,1015,0,76.7
41918,10,2,0,26425,17451,10.4,6.45,0.242,8.38,7,6.97,0.002,6.98,5.6,14.4,1015,0,81.4
41918.0416666667,10,2,1,26426,17452,7.78,6.08,0.131,6.88,7,6.99,0.001,6.99,5,13,1015,0,86
41918.0833333333,10,2,2,26427,17453,7.81,3.47,0.416,5.94,7.02,7,0.001,7.01,5.3,12,1014.7,0,85
41918.125,10,2,3,26428,17454,8.71,5.95,0.227,7.71,7.02,6.99,0.002,7.01,5.6,11,1014.4,0,84
41918.1666666667,10,2,4,26429,17455,12.52,7.07,0.319,9.49,7.02,6.95,0.006,6.97,6,10,1014,0,83
41918.2083333333,10,2,5,26430,17456,10.27,4.42,0.424,7.67,7.02,6.95,0.006,6.98,7.3,10,1013.7,0,82.3
41918.25,10,2,6,26431,17457,9.64,4.67,0.359,7.1,7.04,7.03,0,7.04,8.6,10,1013.4,0,81.6
41918.2916666667,10,2,7,26432,17458,16.37,7.7,0.392,12.66,7.03,6.96,0.006,6.99,10,10,1013,0,81
41918.3333333333,10,2,8,26433,17459,21.66,16.37,0.149,18.85,6.95,6.88,0.007,6.91,10.3,9.7,1013,0,82
41918.375,10,2,9,26434,17460,22,19.58,0.063,20.89,6.89,6.85,0.004,6.86,10.6,9.4,1013,0,83
41918.4166666667,10,2,10,26435,17461,22.84,20.76,0.05,21.85,6.87,6.85,0.002,6.86,11,9,1013,0,84
41918.4583333333,10,2,11,26436,17462,21.42,18.8,0.086,19.73,6.88,6.87,0.001,6.88,13,10.7,1013,0,78.3
41918.5,10,2,12,26437,17463,18.24,14.41,0.128,16.53,6.9,6.88,0.001,6.89,15,12.4,1013,0,72.6
41918.5416666667,10,2,13,26438,17464,14.98,14.14,0.032,14.6,6.89,6.89,0.001,6.89,17,14,1013,0,67
41918.5833333333,10,2,14,26439,17465,17.91,14.68,0.114,16.08,6.89,6.87,0.002,6.88,18.3,16,1012.3,0,60.7
41918.625,10,2,15,26440,17466,20.21,18.31,0.055,19.38,6.85,6.83,0.002,6.84,19.6,18,1011.6,0,54.4
41918.6666666667,10,2,16,26441,17467,18.99,15.72,0.125,16.89,6.89,6.85,0.004,6.87,21,20,1011,0,48
41918.7083333333,10,2,17,26442,17468,14.84,13,0.074,14.04,6.93,6.9,0.002,6.92,21.7,20.3,1010.3,0,47
41918.75,10,2,18,26443,17469,13.21,11.55,0.07,12.35,6.94,6.93,0.001,6.93,22.4,20.6,1009.6,0,46
41918.7916666667,10,2,19,26444,17470,12.52,11.18,0.068,11.72,6.95,6.94,0.001,6.95,23,21,1009,0,45
41918.8333333333,10,2,20,26445,17471,13.76,11.27,0.114,12.72,6.96,6.94,0.002,6.95,21.7,19.3,1009,0,50.3
41918.875,10,2,21,26446,17472,16.63,12.38,0.158,14.7,6.93,6.91,0.002,6.92,20.4,17.6,1009,0,55.6
41918.9166666667,10,2,22,26447,17473,15.15,12.64,0.102,14.07,6.95,6.92,0.003,6.93,19,16,1009,0,61
41918.9583333333,10,2,23,26448,17474,12,9.16,0.155,10.39,6.99,6.96,0.002,6.97,19.3,15.7,1009.7,0,64.3
41919,10,3,0,26449,17475,10.74,6.62,0.261,8.96,7.02,6.98,0.003,7,19.6,15.4,1010.4,0,67.6
41919.0416666667,10,3,1,26450,17476,7.28,4.11,0.395,5.22,7.05,7.02,0.002,7.04,20,15,1011,0,71
41919.0833333333,10,3,2,26451,17477,4.03,3.25,0.129,3.57,7.07,7.05,0.001,7.06,20,14.3,1011,0,75.7
41919.125,10,3,3,26452,17478,3.28,2.92,0.07,3.06,7.08,7.07,0.001,7.08,20,13.6,1011,0,80.4
41919.1666666667,10,3,4,26453,17479,6.79,2.92,0.403,4.88,7.09,7.08,0.001,7.09,20,13,1011,0.1,85
41919.2083333333,10,3,5,26454,17480,6.62,3.21,0.424,5.58,7.1,7.09,0.001,7.09,20.7,13,1011,0.1,87
41919.25,10,3,6,26455,17481,6.68,4.35,0.219,5.57,7.1,7.08,0.002,7.09,21.4,13,1011,0.1,89
41919.2916666667,10,3,7,26456,17482,17.78,9.18,0.33,13.38,7.07,6.99,0.006,7.03,22,13,1011,0.1,91
41919.3333333333,10,3,8,26457,17483,21.6,17.26,0.117,19.33,6.98,6.92,0.004,6.95,22.3,13,1011,0.1,90
41919.375,10,3,9,26458,17484,21.66,20.24,0.04,20.83,6.92,6.91,0.001,6.91,22.6,13,1011,0.1,89
41919.4166666667,10,3,10,26459,17485,19.94,18.61,0.035,19.29,6.91,6.9,0.001,6.9,23,13,1011,0,88
41919.4583333333,10,3,11,26460,17486,18.78,16.79,0.062,17.9,6.91,6.9,0.001,6.9,24.3,13.7,1011.3,0.1,82.3
41919.5,10,3,12,26461,17487,16.74,14.08,0.096,15.28,6.9,6.82,0.006,6.86,25.6,14.4,1011.6,0.2,76.6
41919.5416666667,10,3,13,26462,17488,13.89,12.64,0.058,13.13,6.84,6.82,0.002,6.83,27,15,1012,0.2,71
41919.5833333333,10,3,14,26463,17489,17.06,14.34,0.095,15.84,6.83,6.75,0.007,6.79,27,15.7,1012,0.2,68.3
41919.625,10,3,15,26464,17490,20.37,17.95,0.064,19.18,6.72,6.68,0.004,6.7,27,16.4,1012,0.2,65.6
